"Step","Conventional RGCN - loss","Conventional RGCN - loss__MIN","Conventional RGCN - loss__MAX","Med-LINK - loss","Med-LINK - loss__MIN","Med-LINK - loss__MAX"
"251","0.4872518479824066","0.4872518479824066","0.4872518479824066","0.03269260376691818","0.03269260376691818","0.03269260376691818"
"252","0.4884782135486603","0.4884782135486603","0.4884782135486603","0.0336180105805397","0.0336180105805397","0.0336180105805397"
"253","0.5021107196807861","0.5021107196807861","0.5021107196807861","0.03266138210892677","0.03266138210892677","0.03266138210892677"
"255","0.4913163185119629","0.4913163185119629","0.4913163185119629","0.032595500349998474","0.032595500349998474","0.032595500349998474"
"256","0.5002407431602478","0.5002407431602478","0.5002407431602478","0.033853523433208466","0.033853523433208466","0.033853523433208466"
"257","0.49477943778038025","0.49477943778038025","0.49477943778038025","0.03266224265098572","0.03266224265098572","0.03266224265098572"
"258","0.49855977296829224","0.49855977296829224","0.49855977296829224","0.03365623950958252","0.03365623950958252","0.03365623950958252"
"259","0.4943062365055084","0.4943062365055084","0.4943062365055084","0.03424195945262909","0.03424195945262909","0.03424195945262909"
"260","0.4918442666530609","0.4918442666530609","0.4918442666530609","0.033590689301490784","0.033590689301490784","0.033590689301490784"
"261","0.4930139482021332","0.4930139482021332","0.4930139482021332","0.033306319266557693","0.033306319266557693","0.033306319266557693"
"262","0.49468994140625","0.49468994140625","0.49468994140625","0.03272424638271332","0.03272424638271332","0.03272424638271332"
"263","0.4975588917732239","0.4975588917732239","0.4975588917732239","0.034261204302310944","0.034261204302310944","0.034261204302310944"
"264","0.49724292755126953","0.49724292755126953","0.49724292755126953","0.04261798784136772","0.04261798784136772","0.04261798784136772"
"265","0.496216744184494","0.496216744184494","0.496216744184494","0.03353923559188843","0.03353923559188843","0.03353923559188843"
"266","0.4969872236251831","0.4969872236251831","0.4969872236251831","0.03502090275287628","0.03502090275287628","0.03502090275287628"
"267","0.4888579547405243","0.4888579547405243","0.4888579547405243","0.03294573724269867","0.03294573724269867","0.03294573724269867"
"268","0.4941648542881012","0.4941648542881012","0.4941648542881012","0.032267771661281586","0.032267771661281586","0.032267771661281586"
"269","0.4933649003505707","0.4933649003505707","0.4933649003505707","0.03360983729362488","0.03360983729362488","0.03360983729362488"
"270","0.4881567656993866","0.4881567656993866","0.4881567656993866","0.033909767866134644","0.033909767866134644","0.033909767866134644"
"271","0.49754199385643005","0.49754199385643005","0.49754199385643005","0.03391747549176216","0.03391747549176216","0.03391747549176216"
"272","0.5007675290107727","0.5007675290107727","0.5007675290107727","0.03167327120900154","0.03167327120900154","0.03167327120900154"
"273","0.4987591803073883","0.4987591803073883","0.4987591803073883","0.03241556137800217","0.03241556137800217","0.03241556137800217"
"274","0.5013952851295471","0.5013952851295471","0.5013952851295471","0.032864902168512344","0.032864902168512344","0.032864902168512344"
"275","0.4958838224411011","0.4958838224411011","0.4958838224411011","0.032473087310791016","0.032473087310791016","0.032473087310791016"
"276","0.4897691607475281","0.4897691607475281","0.4897691607475281","0.033103059977293015","0.033103059977293015","0.033103059977293015"
"277","0.49821367859840393","0.49821367859840393","0.49821367859840393","0.03665945306420326","0.03665945306420326","0.03665945306420326"
"278","0.4998510181903839","0.4998510181903839","0.4998510181903839","0.031938012689352036","0.031938012689352036","0.031938012689352036"
"279","0.4905964136123657","0.4905964136123657","0.4905964136123657","0.034112341701984406","0.034112341701984406","0.034112341701984406"
"280","0.4932434558868408","0.4932434558868408","0.4932434558868408","0.03244508430361748","0.03244508430361748","0.03244508430361748"
"281","0.49604731798171997","0.49604731798171997","0.49604731798171997","0.03544025495648384","0.03544025495648384","0.03544025495648384"
"282","0.4917425513267517","0.4917425513267517","0.4917425513267517","0.03123193047940731","0.03123193047940731","0.03123193047940731"
"283","0.4996987581253052","0.4996987581253052","0.4996987581253052","0.033455025404691696","0.033455025404691696","0.033455025404691696"
"284","0.4943241775035858","0.4943241775035858","0.4943241775035858","0.03203573822975159","0.03203573822975159","0.03203573822975159"
"285","0.49427273869514465","0.49427273869514465","0.49427273869514465","0.03262106329202652","0.03262106329202652","0.03262106329202652"
"286","0.4990219473838806","0.4990219473838806","0.4990219473838806","0.03339553251862526","0.03339553251862526","0.03339553251862526"
"287","0.49977797269821167","0.49977797269821167","0.49977797269821167","0.03350984677672386","0.03350984677672386","0.03350984677672386"
"288","0.4872923493385315","0.4872923493385315","0.4872923493385315","0.03226630762219429","0.03226630762219429","0.03226630762219429"
"289","0.49887943267822266","0.49887943267822266","0.49887943267822266","0.03305240347981453","0.03305240347981453","0.03305240347981453"
"290","0.4990437924861908","0.4990437924861908","0.4990437924861908","0.03065747767686844","0.03065747767686844","0.03065747767686844"
"291","0.5006077885627747","0.5006077885627747","0.5006077885627747","0.03494112938642502","0.03494112938642502","0.03494112938642502"
"292","0.49809062480926514","0.49809062480926514","0.49809062480926514","0.032211631536483765","0.032211631536483765","0.032211631536483765"
"293","0.49394890666007996","0.49394890666007996","0.49394890666007996","0.035475607961416245","0.035475607961416245","0.035475607961416245"
"294","0.49817517399787903","0.49817517399787903","0.49817517399787903","0.03708193078637123","0.03708193078637123","0.03708193078637123"
"295","0.49721142649650574","0.49721142649650574","0.49721142649650574","0.03153662756085396","0.03153662756085396","0.03153662756085396"
"296","0.5070192217826843","0.5070192217826843","0.5070192217826843","0.03391709551215172","0.03391709551215172","0.03391709551215172"
"297","0.49526330828666687","0.49526330828666687","0.49526330828666687","0.03244539722800255","0.03244539722800255","0.03244539722800255"
"298","0.49990788102149963","0.49990788102149963","0.49990788102149963","0.03366805613040924","0.03366805613040924","0.03366805613040924"
"299","0.50371253490448","0.50371253490448","0.50371253490448","0.03456684574484825","0.03456684574484825","0.03456684574484825"
"300","0.5030168890953064","0.5030168890953064","0.5030168890953064","0.03306220844388008","0.03306220844388008","0.03306220844388008"
"301","0.5021654963493347","0.5021654963493347","0.5021654963493347","0.03267053887248039","0.03267053887248039","0.03267053887248039"
"302","0.49073147773742676","0.49073147773742676","0.49073147773742676","0.03190091997385025","0.03190091997385025","0.03190091997385025"
"303","0.49970337748527527","0.49970337748527527","0.49970337748527527","0.034646302461624146","0.034646302461624146","0.034646302461624146"
"304","0.4961896240711212","0.4961896240711212","0.4961896240711212","0.03221644088625908","0.03221644088625908","0.03221644088625908"
"306","0.5041154026985168","0.5041154026985168","0.5041154026985168","0.030950363725423813","0.030950363725423813","0.030950363725423813"
"307","0.4983654320240021","0.4983654320240021","0.4983654320240021","0.030848894268274307","0.030848894268274307","0.030848894268274307"
"308","0.4938868284225464","0.4938868284225464","0.4938868284225464","0.03578978031873703","0.03578978031873703","0.03578978031873703"
"309","0.4923040568828583","0.4923040568828583","0.4923040568828583","0.033780332654714584","0.033780332654714584","0.033780332654714584"
"310","0.4940298795700073","0.4940298795700073","0.4940298795700073","0.03198973834514618","0.03198973834514618","0.03198973834514618"
"311","0.49872681498527527","0.49872681498527527","0.49872681498527527","0.03272087126970291","0.03272087126970291","0.03272087126970291"
"312","0.5013035535812378","0.5013035535812378","0.5013035535812378","0.03225240856409073","0.03225240856409073","0.03225240856409073"
"313","0.4934222400188446","0.4934222400188446","0.4934222400188446","0.03225236386060715","0.03225236386060715","0.03225236386060715"
"314","0.5172339677810669","0.5172339677810669","0.5172339677810669","0.0345696359872818","0.0345696359872818","0.0345696359872818"
"315","0.5012650489807129","0.5012650489807129","0.5012650489807129","0.0330924354493618","0.0330924354493618","0.0330924354493618"
"316","0.5170457363128662","0.5170457363128662","0.5170457363128662","0.033452048897743225","0.033452048897743225","0.033452048897743225"
"317","0.5289678573608398","0.5289678573608398","0.5289678573608398","0.03307294100522995","0.03307294100522995","0.03307294100522995"
"318","0.5370784997940063","0.5370784997940063","0.5370784997940063","0.032271258533000946","0.032271258533000946","0.032271258533000946"
"319","0.5230456590652466","0.5230456590652466","0.5230456590652466","0.03324761986732483","0.03324761986732483","0.03324761986732483"
"320","0.5234776139259338","0.5234776139259338","0.5234776139259338","0.03537439927458763","0.03537439927458763","0.03537439927458763"
"321","0.5127807259559631","0.5127807259559631","0.5127807259559631","0.03155972808599472","0.03155972808599472","0.03155972808599472"
"322","0.5102912783622742","0.5102912783622742","0.5102912783622742","0.031471170485019684","0.031471170485019684","0.031471170485019684"
"323","0.5065610408782959","0.5065610408782959","0.5065610408782959","0.032931409776210785","0.032931409776210785","0.032931409776210785"
"324","0.5037940740585327","0.5037940740585327","0.5037940740585327","0.03444381058216095","0.03444381058216095","0.03444381058216095"
"325","0.503849446773529","0.503849446773529","0.503849446773529","0.033824238926172256","0.033824238926172256","0.033824238926172256"
"326","0.5111829042434692","0.5111829042434692","0.5111829042434692","0.03387503698468208","0.03387503698468208","0.03387503698468208"
"327","0.4969318211078644","0.4969318211078644","0.4969318211078644","0.03522076830267906","0.03522076830267906","0.03522076830267906"
"328","0.5019487738609314","0.5019487738609314","0.5019487738609314","0.03173428401350975","0.03173428401350975","0.03173428401350975"
"329","0.5005260109901428","0.5005260109901428","0.5005260109901428","0.03282099962234497","0.03282099962234497","0.03282099962234497"
"330","0.49672019481658936","0.49672019481658936","0.49672019481658936","0.03334366902709007","0.03334366902709007","0.03334366902709007"
"331","0.49803417921066284","0.49803417921066284","0.49803417921066284","0.032532382756471634","0.032532382756471634","0.032532382756471634"
"332","0.4973549246788025","0.4973549246788025","0.4973549246788025","0.032710302621126175","0.032710302621126175","0.032710302621126175"
"333","0.4956957995891571","0.4956957995891571","0.4956957995891571","0.031209351494908333","0.031209351494908333","0.031209351494908333"
"334","0.4971867501735687","0.4971867501735687","0.4971867501735687","0.03129205480217934","0.03129205480217934","0.03129205480217934"
"335","0.5033948421478271","0.5033948421478271","0.5033948421478271","0.0332086905837059","0.0332086905837059","0.0332086905837059"
"336","0.49531635642051697","0.49531635642051697","0.49531635642051697","0.03300372138619423","0.03300372138619423","0.03300372138619423"
"337","0.5003255605697632","0.5003255605697632","0.5003255605697632","0.032819218933582306","0.032819218933582306","0.032819218933582306"
"338","0.49268293380737305","0.49268293380737305","0.49268293380737305","0.03308194875717163","0.03308194875717163","0.03308194875717163"
"339","0.5041391849517822","0.5041391849517822","0.5041391849517822","0.032841186970472336","0.032841186970472336","0.032841186970472336"
"340","0.49797961115837097","0.49797961115837097","0.49797961115837097","0.031643085181713104","0.031643085181713104","0.031643085181713104"
"341","0.49077555537223816","0.49077555537223816","0.49077555537223816","0.03318353742361069","0.03318353742361069","0.03318353742361069"
"342","0.4979240298271179","0.4979240298271179","0.4979240298271179","0.0338437519967556","0.0338437519967556","0.0338437519967556"
"343","0.4986416697502136","0.4986416697502136","0.4986416697502136","0.031561389565467834","0.031561389565467834","0.031561389565467834"
"344","0.4949246048927307","0.4949246048927307","0.4949246048927307","0.035153817385435104","0.035153817385435104","0.035153817385435104"
"345","0.4926098883152008","0.4926098883152008","0.4926098883152008","0.03330200910568237","0.03330200910568237","0.03330200910568237"
"346","0.5008221864700317","0.5008221864700317","0.5008221864700317","0.03208518773317337","0.03208518773317337","0.03208518773317337"
"347","0.49141982197761536","0.49141982197761536","0.49141982197761536","0.03271546959877014","0.03271546959877014","0.03271546959877014"
"348","0.4904711842536926","0.4904711842536926","0.4904711842536926","0.03228931501507759","0.03228931501507759","0.03228931501507759"
"349","0.4912049472332001","0.4912049472332001","0.4912049472332001","0.03509310632944107","0.03509310632944107","0.03509310632944107"
"350","0.49756139516830444","0.49756139516830444","0.49756139516830444","0.03427249193191528","0.03427249193191528","0.03427249193191528"
"351","0.4895978271961212","0.4895978271961212","0.4895978271961212","0.03205064684152603","0.03205064684152603","0.03205064684152603"
"352","0.4946565628051758","0.4946565628051758","0.4946565628051758","0.031731244176626205","0.031731244176626205","0.031731244176626205"
"353","0.5009000897407532","0.5009000897407532","0.5009000897407532","0.03233975172042847","0.03233975172042847","0.03233975172042847"
"354","0.4943280816078186","0.4943280816078186","0.4943280816078186","0.032818425446748734","0.032818425446748734","0.032818425446748734"
"355","0.4958904981613159","0.4958904981613159","0.4958904981613159","0.0326102152466774","0.0326102152466774","0.0326102152466774"
"357","0.5049973726272583","0.5049973726272583","0.5049973726272583","0.030678700655698776","0.030678700655698776","0.030678700655698776"
"358","0.5071749091148376","0.5071749091148376","0.5071749091148376","0.032111722975969315","0.032111722975969315","0.032111722975969315"
"359","0.4953109920024872","0.4953109920024872","0.4953109920024872","0.03387441113591194","0.03387441113591194","0.03387441113591194"
"360","0.4922637343406677","0.4922637343406677","0.4922637343406677","0.032540857791900635","0.032540857791900635","0.032540857791900635"
"361","0.49119672179222107","0.49119672179222107","0.49119672179222107","0.03296257182955742","0.03296257182955742","0.03296257182955742"
"362","0.4999609589576721","0.4999609589576721","0.4999609589576721","0.031646646559238434","0.031646646559238434","0.031646646559238434"
"363","0.5008262991905212","0.5008262991905212","0.5008262991905212","0.03319462388753891","0.03319462388753891","0.03319462388753891"
"364","0.4982575476169586","0.4982575476169586","0.4982575476169586","0.03210288658738136","0.03210288658738136","0.03210288658738136"
"365","0.49463918805122375","0.49463918805122375","0.49463918805122375","0.031862739473581314","0.031862739473581314","0.031862739473581314"
"366","0.4984844923019409","0.4984844923019409","0.4984844923019409","0.03244880214333534","0.03244880214333534","0.03244880214333534"
"367","0.4971291720867157","0.4971291720867157","0.4971291720867157","0.03340037167072296","0.03340037167072296","0.03340037167072296"
"368","0.49859076738357544","0.49859076738357544","0.49859076738357544","0.03246933966875076","0.03246933966875076","0.03246933966875076"
"369","0.494685560464859","0.494685560464859","0.494685560464859","0.0316137932240963","0.0316137932240963","0.0316137932240963"
"370","0.49715831875801086","0.49715831875801086","0.49715831875801086","0.03193356469273567","0.03193356469273567","0.03193356469273567"
"371","0.4932868778705597","0.4932868778705597","0.4932868778705597","0.0321807824075222","0.0321807824075222","0.0321807824075222"
"372","0.49514809250831604","0.49514809250831604","0.49514809250831604","0.0324678011238575","0.0324678011238575","0.0324678011238575"
"373","0.4945589601993561","0.4945589601993561","0.4945589601993561","0.034705184400081635","0.034705184400081635","0.034705184400081635"
"374","0.5026516914367676","0.5026516914367676","0.5026516914367676","0.03261606767773628","0.03261606767773628","0.03261606767773628"
"375","0.4899073541164398","0.4899073541164398","0.4899073541164398","0.03433762118220329","0.03433762118220329","0.03433762118220329"
"376","0.49235793948173523","0.49235793948173523","0.49235793948173523","0.0342574268579483","0.0342574268579483","0.0342574268579483"
"377","0.48316434025764465","0.48316434025764465","0.48316434025764465","0.03200444579124451","0.03200444579124451","0.03200444579124451"
"378","0.5035077333450317","0.5035077333450317","0.5035077333450317","0.0317128449678421","0.0317128449678421","0.0317128449678421"
"379","0.5012577176094055","0.5012577176094055","0.5012577176094055","0.034877751022577286","0.034877751022577286","0.034877751022577286"
"380","0.49703893065452576","0.49703893065452576","0.49703893065452576","0.0327303484082222","0.0327303484082222","0.0327303484082222"
"381","0.5053519010543823","0.5053519010543823","0.5053519010543823","0.03230615705251694","0.03230615705251694","0.03230615705251694"
"382","0.4992671608924866","0.4992671608924866","0.4992671608924866","0.032603081315755844","0.032603081315755844","0.032603081315755844"
"383","0.5002789497375488","0.5002789497375488","0.5002789497375488","0.0330311581492424","0.0330311581492424","0.0330311581492424"
"384","0.4995313584804535","0.4995313584804535","0.4995313584804535","0.03306293115019798","0.03306293115019798","0.03306293115019798"
"385","0.5015719532966614","0.5015719532966614","0.5015719532966614","0.030919156968593597","0.030919156968593597","0.030919156968593597"
"386","0.4932020902633667","0.4932020902633667","0.4932020902633667","0.031044976785779","0.031044976785779","0.031044976785779"
"387","0.4919852614402771","0.4919852614402771","0.4919852614402771","0.032392870634794235","0.032392870634794235","0.032392870634794235"
"388","0.5055930614471436","0.5055930614471436","0.5055930614471436","0.03268735855817795","0.03268735855817795","0.03268735855817795"
"389","0.4962213337421417","0.4962213337421417","0.4962213337421417","0.03214779123663902","0.03214779123663902","0.03214779123663902"
"390","0.48916757106781006","0.48916757106781006","0.48916757106781006","0.030387112870812416","0.030387112870812416","0.030387112870812416"
"391","0.49819380044937134","0.49819380044937134","0.49819380044937134","0.03209998458623886","0.03209998458623886","0.03209998458623886"
"392","0.4967908263206482","0.4967908263206482","0.4967908263206482","0.03365963324904442","0.03365963324904442","0.03365963324904442"
"393","0.5022651553153992","0.5022651553153992","0.5022651553153992","0.03313138335943222","0.03313138335943222","0.03313138335943222"
"394","0.4945145547389984","0.4945145547389984","0.4945145547389984","0.03147927671670914","0.03147927671670914","0.03147927671670914"
"395","0.4949764013290405","0.4949764013290405","0.4949764013290405","0.0330326072871685","0.0330326072871685","0.0330326072871685"
"396","0.49869340658187866","0.49869340658187866","0.49869340658187866","0.030539322644472122","0.030539322644472122","0.030539322644472122"
"397","0.48893171548843384","0.48893171548843384","0.48893171548843384","0.03196754306554794","0.03196754306554794","0.03196754306554794"
"398","0.5045551657676697","0.5045551657676697","0.5045551657676697","0.032358910888433456","0.032358910888433456","0.032358910888433456"
"399","0.4994725286960602","0.4994725286960602","0.4994725286960602","0.03136363625526428","0.03136363625526428","0.03136363625526428"
"400","0.49184197187423706","0.49184197187423706","0.49184197187423706","0.031547605991363525","0.031547605991363525","0.031547605991363525"
"401","0.49517396092414856","0.49517396092414856","0.49517396092414856","0.03394290804862976","0.03394290804862976","0.03394290804862976"
"402","0.4989362955093384","0.4989362955093384","0.4989362955093384","0.031059125438332558","0.031059125438332558","0.031059125438332558"
"403","0.49223819375038147","0.49223819375038147","0.49223819375038147","0.03246280923485756","0.03246280923485756","0.03246280923485756"
"404","0.4966509938240051","0.4966509938240051","0.4966509938240051","0.0325663685798645","0.0325663685798645","0.0325663685798645"
"405","0.5012533664703369","0.5012533664703369","0.5012533664703369","0.03266100212931633","0.03266100212931633","0.03266100212931633"
"406","0.49472886323928833","0.49472886323928833","0.49472886323928833","0.034445565193891525","0.034445565193891525","0.034445565193891525"
"408","0.49539101123809814","0.49539101123809814","0.49539101123809814","0.033172838389873505","0.033172838389873505","0.033172838389873505"
"409","0.49778199195861816","0.49778199195861816","0.49778199195861816","0.0336482860147953","0.0336482860147953","0.0336482860147953"
"410","0.5016269683837891","0.5016269683837891","0.5016269683837891","0.03343509882688522","0.03343509882688522","0.03343509882688522"
"411","0.49857228994369507","0.49857228994369507","0.49857228994369507","0.03271099925041199","0.03271099925041199","0.03271099925041199"
"412","0.4896054267883301","0.4896054267883301","0.4896054267883301","0.032520193606615067","0.032520193606615067","0.032520193606615067"
"413","0.49216943979263306","0.49216943979263306","0.49216943979263306","0.03252768889069557","0.03252768889069557","0.03252768889069557"
"414","0.49434930086135864","0.49434930086135864","0.49434930086135864","0.033241402357816696","0.033241402357816696","0.033241402357816696"
"415","0.4886259138584137","0.4886259138584137","0.4886259138584137","0.03289185091853142","0.03289185091853142","0.03289185091853142"
"416","0.49594610929489136","0.49594610929489136","0.49594610929489136","0.03383682668209076","0.03383682668209076","0.03383682668209076"
"417","0.49402883648872375","0.49402883648872375","0.49402883648872375","0.03386177495121956","0.03386177495121956","0.03386177495121956"
"418","0.49774354696273804","0.49774354696273804","0.49774354696273804","0.03345340117812157","0.03345340117812157","0.03345340117812157"
"419","0.4931647479534149","0.4931647479534149","0.4931647479534149","0.036034177988767624","0.036034177988767624","0.036034177988767624"
"420","0.4960731863975525","0.4960731863975525","0.4960731863975525","0.03225676342844963","0.03225676342844963","0.03225676342844963"
"421","0.4929884970188141","0.4929884970188141","0.4929884970188141","0.032900504767894745","0.032900504767894745","0.032900504767894745"
"422","0.49450892210006714","0.49450892210006714","0.49450892210006714","0.03227408975362778","0.03227408975362778","0.03227408975362778"
"423","0.4973141849040985","0.4973141849040985","0.4973141849040985","0.03357613831758499","0.03357613831758499","0.03357613831758499"
"424","0.4971996247768402","0.4971996247768402","0.4971996247768402","0.031634725630283356","0.031634725630283356","0.031634725630283356"
"425","0.49915453791618347","0.49915453791618347","0.49915453791618347","0.03332129120826721","0.03332129120826721","0.03332129120826721"
"426","0.4946557581424713","0.4946557581424713","0.4946557581424713","0.031758926808834076","0.031758926808834076","0.031758926808834076"
"427","0.49589067697525024","0.49589067697525024","0.49589067697525024","0.032098740339279175","0.032098740339279175","0.032098740339279175"
"428","0.4931446611881256","0.4931446611881256","0.4931446611881256","0.033331405371427536","0.033331405371427536","0.033331405371427536"
"429","0.4988081157207489","0.4988081157207489","0.4988081157207489","0.03375764563679695","0.03375764563679695","0.03375764563679695"
"430","0.49587756395339966","0.49587756395339966","0.49587756395339966","0.03062760829925537","0.03062760829925537","0.03062760829925537"
"431","0.494119793176651","0.494119793176651","0.494119793176651","0.03390076011419296","0.03390076011419296","0.03390076011419296"
"432","0.497701495885849","0.497701495885849","0.497701495885849","0.03442415967583656","0.03442415967583656","0.03442415967583656"
"433","0.48949944972991943","0.48949944972991943","0.48949944972991943","0.0310942605137825","0.0310942605137825","0.0310942605137825"
"434","0.49940863251686096","0.49940863251686096","0.49940863251686096","0.03179030865430832","0.03179030865430832","0.03179030865430832"
"435","0.5010128617286682","0.5010128617286682","0.5010128617286682","0.033164381980895996","0.033164381980895996","0.033164381980895996"
"436","0.5047576427459717","0.5047576427459717","0.5047576427459717","0.033867694437503815","0.033867694437503815","0.033867694437503815"
"437","0.4953894317150116","0.4953894317150116","0.4953894317150116","0.03302722051739693","0.03302722051739693","0.03302722051739693"
"438","0.49865591526031494","0.49865591526031494","0.49865591526031494","0.031168945133686066","0.031168945133686066","0.031168945133686066"
"439","0.49316009879112244","0.49316009879112244","0.49316009879112244","0.03184482082724571","0.03184482082724571","0.03184482082724571"
"440","0.49111273884773254","0.49111273884773254","0.49111273884773254","0.03337286412715912","0.03337286412715912","0.03337286412715912"
"441","0.49148204922676086","0.49148204922676086","0.49148204922676086","0.03284728154540062","0.03284728154540062","0.03284728154540062"
"442","0.501895546913147","0.501895546913147","0.501895546913147","0.03470228612422943","0.03470228612422943","0.03470228612422943"
"443","0.49289605021476746","0.49289605021476746","0.49289605021476746","0.03314898535609245","0.03314898535609245","0.03314898535609245"
"444","0.49539297819137573","0.49539297819137573","0.49539297819137573","0.03083023615181446","0.03083023615181446","0.03083023615181446"
"445","0.5039368867874146","0.5039368867874146","0.5039368867874146","0.03202488273382187","0.03202488273382187","0.03202488273382187"
"446","0.5032590627670288","0.5032590627670288","0.5032590627670288","0.034219302237033844","0.034219302237033844","0.034219302237033844"
"447","0.5023277997970581","0.5023277997970581","0.5023277997970581","0.03339602053165436","0.03339602053165436","0.03339602053165436"
"448","0.49884355068206787","0.49884355068206787","0.49884355068206787","0.033038824796676636","0.033038824796676636","0.033038824796676636"
"449","0.49910086393356323","0.49910086393356323","0.49910086393356323","0.033073071390390396","0.033073071390390396","0.033073071390390396"
"450","0.5006834268569946","0.5006834268569946","0.5006834268569946","0.03168494254350662","0.03168494254350662","0.03168494254350662"
"451","0.49374547600746155","0.49374547600746155","0.49374547600746155","0.0320650190114975","0.0320650190114975","0.0320650190114975"
"452","0.49322375655174255","0.49322375655174255","0.49322375655174255","0.03440080210566521","0.03440080210566521","0.03440080210566521"
"453","0.4928828179836273","0.4928828179836273","0.4928828179836273","0.03181267902255058","0.03181267902255058","0.03181267902255058"
"454","0.49869978427886963","0.49869978427886963","0.49869978427886963","0.030767671763896942","0.030767671763896942","0.030767671763896942"
"455","0.4927446246147156","0.4927446246147156","0.4927446246147156","0.03158634901046753","0.03158634901046753","0.03158634901046753"
"456","0.4933321475982666","0.4933321475982666","0.4933321475982666","0.031978458166122437","0.031978458166122437","0.031978458166122437"
"457","0.493833988904953","0.493833988904953","0.493833988904953","0.031443700194358826","0.031443700194358826","0.031443700194358826"
"459","0.4948064684867859","0.4948064684867859","0.4948064684867859","0.03282073140144348","0.03282073140144348","0.03282073140144348"
"460","0.4923616051673889","0.4923616051673889","0.4923616051673889","0.032744552940130234","0.032744552940130234","0.032744552940130234"
"461","0.4903535544872284","0.4903535544872284","0.4903535544872284","0.033741142600774765","0.033741142600774765","0.033741142600774765"
"462","0.49359384179115295","0.49359384179115295","0.49359384179115295","0.03314715996384621","0.03314715996384621","0.03314715996384621"
"463","0.49528807401657104","0.49528807401657104","0.49528807401657104","0.03493832051753998","0.03493832051753998","0.03493832051753998"
"464","0.49035710096359253","0.49035710096359253","0.49035710096359253","0.03275468572974205","0.03275468572974205","0.03275468572974205"
"465","0.4866216778755188","0.4866216778755188","0.4866216778755188","0.031645841896533966","0.031645841896533966","0.031645841896533966"
"466","0.498212993144989","0.498212993144989","0.498212993144989","0.037207525223493576","0.037207525223493576","0.037207525223493576"
"467","0.49229979515075684","0.49229979515075684","0.49229979515075684","0.032059717923402786","0.032059717923402786","0.032059717923402786"
"468","0.5037793517112732","0.5037793517112732","0.5037793517112732","0.03469616174697876","0.03469616174697876","0.03469616174697876"
"469","0.49660664796829224","0.49660664796829224","0.49660664796829224","0.03227464109659195","0.03227464109659195","0.03227464109659195"
"470","0.4966544210910797","0.4966544210910797","0.4966544210910797","0.03098592907190323","0.03098592907190323","0.03098592907190323"
"471","0.4913936257362366","0.4913936257362366","0.4913936257362366","0.03236069157719612","0.03236069157719612","0.03236069157719612"
"472","0.49446719884872437","0.49446719884872437","0.49446719884872437","0.031523656100034714","0.031523656100034714","0.031523656100034714"
"473","0.49374788999557495","0.49374788999557495","0.49374788999557495","0.032059699296951294","0.032059699296951294","0.032059699296951294"
"474","0.5019178986549377","0.5019178986549377","0.5019178986549377","0.031816087663173676","0.031816087663173676","0.031816087663173676"
"475","0.4911124110221863","0.4911124110221863","0.4911124110221863","0.030944593250751495","0.030944593250751495","0.030944593250751495"
"476","0.5012357234954834","0.5012357234954834","0.5012357234954834","0.032115474343299866","0.032115474343299866","0.032115474343299866"
"477","0.4913693070411682","0.4913693070411682","0.4913693070411682","0.0338551290333271","0.0338551290333271","0.0338551290333271"
"478","0.49571773409843445","0.49571773409843445","0.49571773409843445","0.03428275138139725","0.03428275138139725","0.03428275138139725"
"479","0.4948383867740631","0.4948383867740631","0.4948383867740631","0.03707197681069374","0.03707197681069374","0.03707197681069374"
"480","0.49633368849754333","0.49633368849754333","0.49633368849754333","0.03078967146575451","0.03078967146575451","0.03078967146575451"
"481","0.4917369484901428","0.4917369484901428","0.4917369484901428","0.03181424364447594","0.03181424364447594","0.03181424364447594"
"482","0.494249165058136","0.494249165058136","0.494249165058136","0.03151305392384529","0.03151305392384529","0.03151305392384529"
"483","0.5001084804534912","0.5001084804534912","0.5001084804534912","0.03290710598230362","0.03290710598230362","0.03290710598230362"
"484","0.5005791783332825","0.5005791783332825","0.5005791783332825","0.031376685947179794","0.031376685947179794","0.031376685947179794"
"485","0.499870628118515","0.499870628118515","0.499870628118515","0.031402837485075","0.031402837485075","0.031402837485075"
"486","0.49307799339294434","0.49307799339294434","0.49307799339294434","0.03279668465256691","0.03279668465256691","0.03279668465256691"
"487","0.4933145046234131","0.4933145046234131","0.4933145046234131","0.033246371895074844","0.033246371895074844","0.033246371895074844"
"488","0.48876431584358215","0.48876431584358215","0.48876431584358215","0.031916890293359756","0.031916890293359756","0.031916890293359756"
"489","0.49492377042770386","0.49492377042770386","0.49492377042770386","0.031023014336824417","0.031023014336824417","0.031023014336824417"
"490","0.49617668986320496","0.49617668986320496","0.49617668986320496","0.033024899661540985","0.033024899661540985","0.033024899661540985"
"491","0.4914899170398712","0.4914899170398712","0.4914899170398712","0.033427730202674866","0.033427730202674866","0.033427730202674866"
"492","0.49885043501853943","0.49885043501853943","0.49885043501853943","0.03264531120657921","0.03264531120657921","0.03264531120657921"
"493","0.49315905570983887","0.49315905570983887","0.49315905570983887","0.03340129554271698","0.03340129554271698","0.03340129554271698"
"494","0.4854842722415924","0.4854842722415924","0.4854842722415924","0.03368688374757767","0.03368688374757767","0.03368688374757767"
"495","0.4925961196422577","0.4925961196422577","0.4925961196422577","0.032269302755594254","0.032269302755594254","0.032269302755594254"
