"Step","Conventional RGCN - train_auc","Conventional RGCN - train_auc__MIN","Conventional RGCN - train_auc__MAX","Med-LINK - train_auc","Med-LINK - train_auc__MIN","Med-LINK - train_auc__MAX"
"244","0.7478893269192225","0.7478893269192225","0.7478893269192225","0.9836061836077743","0.9836061836077743","0.9836061836077743"
"245","0.7540668845997197","0.7540668845997197","0.7540668845997197","0.984240600368972","0.984240600368972","0.984240600368972"
"246","0.7520944135560551","0.7520944135560551","0.7520944135560551","0.9833418499775883","0.9833418499775883","0.9833418499775883"
"247","0.7535076986775706","0.7535076986775706","0.7535076986775706","0.9839713946945834","0.9839713946945834","0.9839713946945834"
"248","0.7525960475867554","0.7525960475867554","0.7525960475867554","0.9841857168498765","0.9841857168498765","0.9841857168498765"
"249","0.7528553212240313","0.7528553212240313","0.7528553212240313","0.9833196506317552","0.9833196506317552","0.9833196506317552"
"250","0.756484024810288","0.756484024810288","0.756484024810288","0.9843262785883634","0.9843262785883634","0.9843262785883634"
"251","0.7581452338922842","0.7581452338922842","0.7581452338922842","0.9844283600579598","0.9844283600579598","0.9844283600579598"
"252","0.7591542363507808","0.7591542363507808","0.7591542363507808","0.9842194802124922","0.9842194802124922","0.9842194802124922"
"253","0.7544044847018165","0.7544044847018165","0.7544044847018165","0.9840579941122894","0.9840579941122894","0.9840579941122894"
"255","0.7563007965753397","0.7563007965753397","0.7563007965753397","0.9842056643776076","0.9842056643776076","0.9842056643776076"
"256","0.7529095531638308","0.7529095531638308","0.7529095531638308","0.9843235945238976","0.9843235945238976","0.9843235945238976"
"257","0.7521211875092365","0.7521211875092365","0.7521211875092365","0.9841605934215888","0.9841605934215888","0.9841605934215888"
"258","0.7523691528398313","0.7523691528398313","0.7523691528398313","0.9833853784703046","0.9833853784703046","0.9833853784703046"
"259","0.7540727944631613","0.7540727944631613","0.7540727944631613","0.9838311824622324","0.9838311824622324","0.9838311824622324"
"260","0.755087968201424","0.755087968201424","0.755087968201424","0.9841662917981545","0.9841662917981545","0.9841662917981545"
"261","0.7564057650369438","0.7564057650369438","0.7564057650369438","0.9841769934620436","0.9841769934620436","0.9841769934620436"
"262","0.7555761897558512","0.7555761897558512","0.7555761897558512","0.984265284774757","0.984265284774757","0.984265284774757"
"263","0.7548813647821436","0.7548813647821436","0.7548813647821436","0.9836469609879092","0.9836469609879092","0.9836469609879092"
"264","0.7523078958267062","0.7523078958267062","0.7523078958267062","0.9825571241797489","0.9825571241797489","0.9825571241797489"
"265","0.7541577868659217","0.7541577868659217","0.7541577868659217","0.9842432419934071","0.9842432419934071","0.9842432419934071"
"266","0.7539643662474538","0.7539643662474538","0.7539643662474538","0.9834287307833974","0.9834287307833974","0.9834287307833974"
"267","0.758460398196948","0.758460398196948","0.758460398196948","0.9843243737799244","0.9843243737799244","0.9843243737799244"
"268","0.7550727589783028","0.7550727589783028","0.7550727589783028","0.9842253248110128","0.9842253248110128","0.9842253248110128"
"269","0.7567533524551849","0.7567533524551849","0.7567533524551849","0.9838697561705182","0.9838697561705182","0.9838697561705182"
"270","0.7580023482946345","0.7580023482946345","0.7580023482946345","0.9839192487357912","0.9839192487357912","0.9839192487357912"
"271","0.7525333322771115","0.7525333322771115","0.7525333322771115","0.9845654452803141","0.9845654452803141","0.9845654452803141"
"272","0.7529099779207773","0.7529099779207773","0.7529099779207773","0.9848029154409512","0.9848029154409512","0.9848029154409512"
"273","0.7520634858294437","0.7520634858294437","0.7520634858294437","0.9841486395984734","0.9841486395984734","0.9841486395984734"
"274","0.751997229808663","0.751997229808663","0.751997229808663","0.9843692036480375","0.9843692036480375","0.9843692036480375"
"275","0.7553511320559724","0.7553511320559724","0.7553511320559724","0.9841384040616454","0.9841384040616454","0.9841384040616454"
"276","0.7584889164710571","0.7584889164710571","0.7584889164710571","0.9845068915901563","0.9845068915901563","0.9845068915901563"
"277","0.7532513451997214","0.7532513451997214","0.7532513451997214","0.9834248808663223","0.9834248808663223","0.9834248808663223"
"278","0.7511737691017488","0.7511737691017488","0.7511737691017488","0.9841194558361512","0.9841194558361512","0.9841194558361512"
"279","0.7547646340125209","0.7547646340125209","0.7547646340125209","0.9833670475867704","0.9833670475867704","0.9833670475867704"
"280","0.755217650313204","0.755217650313204","0.755217650313204","0.9846874357606386","0.9846874357606386","0.9846874357606386"
"281","0.7545832385449512","0.7545832385449512","0.7545832385449512","0.9831942439072748","0.9831942439072748","0.9831942439072748"
"282","0.7547126685130191","0.7547126685130191","0.7547126685130191","0.9846872207073736","0.9846872207073736","0.9846872207073736"
"283","0.7512953565801006","0.7512953565801006","0.7512953565801006","0.9843101585094562","0.9843101585094562","0.9843101585094562"
"284","0.7548591604433658","0.7548591604433658","0.7548591604433658","0.9850221206962533","0.9850221206962533","0.9850221206962533"
"285","0.7554736671239184","0.7554736671239184","0.7554736671239184","0.9841667807501057","0.9841667807501057","0.9841667807501057"
"286","0.7518650016516768","0.7518650016516768","0.7518650016516768","0.9842089943151465","0.9842089943151465","0.9842089943151465"
"287","0.7546602739769039","0.7546602739769039","0.7546602739769039","0.9840383179867722","0.9840383179867722","0.9840383179867722"
"288","0.7600141794353901","0.7600141794353901","0.7600141794353901","0.9842229360435676","0.9842229360435676","0.9842229360435676"
"289","0.7530155765633422","0.7530155765633422","0.7530155765633422","0.9841221880468703","0.9841221880468703","0.9841221880468703"
"290","0.7520432312356081","0.7520432312356081","0.7520432312356081","0.9850530088359454","0.9850530088359454","0.9850530088359454"
"291","0.7525101404051812","0.7525101404051812","0.7525101404051812","0.9834152073924223","0.9834152073924223","0.9834152073924223"
"292","0.7543946628661283","0.7543946628661283","0.7543946628661283","0.9852758147177217","0.9852758147177217","0.9852758147177217"
"293","0.7560811865348704","0.7560811865348704","0.7560811865348704","0.9839362960758745","0.9839362960758745","0.9839362960758745"
"294","0.7537624119730548","0.7537624119730548","0.7537624119730548","0.9821501264246789","0.9821501264246789","0.9821501264246789"
"295","0.753761839924237","0.753761839924237","0.753761839924237","0.9844357431967549","0.9844357431967549","0.9844357431967549"
"296","0.7547787504940101","0.7547787504940101","0.7547787504940101","0.9839235540807595","0.9839235540807595","0.9839235540807595"
"297","0.7556156390126706","0.7556156390126706","0.7556156390126706","0.9843016658670001","0.9843016658670001","0.9843016658670001"
"298","0.7519426333838934","0.7519426333838934","0.7519426333838934","0.9837464978388548","0.9837464978388548","0.9837464978388548"
"299","0.7529397850879211","0.7529397850879211","0.7529397850879211","0.9836188325201327","0.9836188325201327","0.9836188325201327"
"300","0.7506595867308637","0.7506595867308637","0.7506595867308637","0.9838191419758611","0.9838191419758611","0.9838191419758611"
"301","0.7521069026941801","0.7521069026941801","0.7521069026941801","0.9846126642725112","0.9846126642725112","0.9846126642725112"
"302","0.7558618931897567","0.7558618931897567","0.7558618931897567","0.9845888614781213","0.9845888614781213","0.9845888614781213"
"303","0.7525902925046023","0.7525902925046023","0.7525902925046023","0.9831348046826938","0.9831348046826938","0.9831348046826938"
"304","0.7540109604082738","0.7540109604082738","0.7540109604082738","0.9844239873082368","0.9844239873082368","0.9844239873082368"
"306","0.7553068043354502","0.7553068043354502","0.7553068043354502","0.98483364701616","0.98483364701616","0.98483364701616"
"307","0.7546609740590918","0.7546609740590918","0.7546609740590918","0.9848628489670671","0.9848628489670671","0.9848628489670671"
"308","0.7567475809676416","0.7567475809676416","0.7567475809676416","0.9833029207003052","0.9833029207003052","0.9833029207003052"
"309","0.7553859007836862","0.7553859007836862","0.7553859007836862","0.9840796092835815","0.9840796092835815","0.9840796092835815"
"310","0.7550550490031176","0.7550550490031176","0.7550550490031176","0.9843165320034861","0.9843165320034861","0.9843165320034861"
"311","0.7532285352880678","0.7532285352880678","0.7532285352880678","0.9837693919172923","0.9837693919172923","0.9837693919172923"
"312","0.7513292212281675","0.7513292212281675","0.7513292212281675","0.9844244309670457","0.9844244309670457","0.9844244309670457"
"313","0.7554573936902784","0.7554573936902784","0.7554573936902784","0.9840160951027707","0.9840160951027707","0.9840160951027707"
"314","0.7566968990115908","0.7566968990115908","0.7566968990115908","0.9832256481034748","0.9832256481034748","0.9832256481034748"
"315","0.752431202304623","0.752431202304623","0.752431202304623","0.9839200347679573","0.9839200347679573","0.9839200347679573"
"316","0.7451643106768342","0.7451643106768342","0.7451643106768342","0.9835189757640811","0.9835189757640811","0.9835189757640811"
"317","0.7437311044188675","0.7437311044188675","0.7437311044188675","0.9838345890771376","0.9838345890771376","0.9838345890771376"
"318","0.7394161858355621","0.7394161858355621","0.7394161858355621","0.9842901803107789","0.9842901803107789","0.9842901803107789"
"319","0.7446019592276855","0.7446019592276855","0.7446019592276855","0.9839537499843195","0.9839537499843195","0.9839537499843195"
"320","0.7438826873697097","0.7438826873697097","0.7438826873697097","0.9829909365448364","0.9829909365448364","0.9829909365448364"
"321","0.7476607655986538","0.7476607655986538","0.7476607655986538","0.9850464595189309","0.9850464595189309","0.9850464595189309"
"322","0.7483999528868583","0.7483999528868583","0.7483999528868583","0.9845837365769288","0.9845837365769288","0.9845837365769288"
"323","0.749082664976495","0.749082664976495","0.749082664976495","0.984263152074052","0.984263152074052","0.984263152074052"
"324","0.7502062822659383","0.7502062822659383","0.7502062822659383","0.9834268612822108","0.9834268612822108","0.9834268612822108"
"325","0.7527337023614551","0.7527337023614551","0.7527337023614551","0.9836971172582009","0.9836971172582009","0.9836971172582009"
"326","0.7518170772277082","0.7518170772277082","0.7518170772277082","0.9836493076719622","0.9836493076719622","0.9836493076719622"
"327","0.7583710940297193","0.7583710940297193","0.7583710940297193","0.9836248283335527","0.9836248283335527","0.9836248283335527"
"328","0.7518356491991481","0.7518356491991481","0.7518356491991481","0.9850079489357328","0.9850079489357328","0.9850079489357328"
"329","0.7523417743836909","0.7523417743836909","0.7523417743836909","0.9846113165340554","0.9846113165340554","0.9846113165340554"
"330","0.7539445435433427","0.7539445435433427","0.7539445435433427","0.9842447794637649","0.9842447794637649","0.9842447794637649"
"331","0.752688943464486","0.752688943464486","0.752688943464486","0.9844386016576495","0.9844386016576495","0.9844386016576495"
"332","0.7536416729386791","0.7536416729386791","0.7536416729386791","0.9840210866210094","0.9840210866210094","0.9840210866210094"
"333","0.7549878486024929","0.7549878486024929","0.7549878486024929","0.9847372607133793","0.9847372607133793","0.9847372607133793"
"334","0.7529465762061192","0.7529465762061192","0.7529465762061192","0.9846716473559215","0.9846716473559215","0.9846716473559215"
"335","0.752155501522335","0.752155501522335","0.752155501522335","0.9840938388196064","0.9840938388196064","0.9840938388196064"
"336","0.7546049842460858","0.7546049842460858","0.7546049842460858","0.9841213210576707","0.9841213210576707","0.9841213210576707"
"337","0.7533286063841066","0.7533286063841066","0.7533286063841066","0.9840453088227619","0.9840453088227619","0.9840453088227619"
"338","0.7559414739536376","0.7559414739536376","0.7559414739536376","0.9840266491181491","0.9840266491181491","0.9840266491181491"
"339","0.7509406035728019","0.7509406035728019","0.7509406035728019","0.9840183026976477","0.9840183026976477","0.9840183026976477"
"340","0.7530211051797852","0.7530211051797852","0.7530211051797852","0.9846900902240744","0.9846900902240744","0.9846900902240744"
"341","0.7556119303246052","0.7556119303246052","0.7556119303246052","0.9836465365876015","0.9836465365876015","0.9836465365876015"
"342","0.7534091454367493","0.7534091454367493","0.7534091454367493","0.9837264918223421","0.9837264918223421","0.9837264918223421"
"343","0.752897618599217","0.752897618599217","0.752897618599217","0.9849229643790287","0.9849229643790287","0.9849229643790287"
"344","0.7555267984760297","0.7555267984760297","0.7555267984760297","0.9831100753404058","0.9831100753404058","0.9831100753404058"
"345","0.7548613052697939","0.7548613052697939","0.7548613052697939","0.983990618245319","0.983990618245319","0.983990618245319"
"346","0.7530714105251429","0.7530714105251429","0.7530714105251429","0.9847007155672355","0.9847007155672355","0.9847007155672355"
"347","0.7562452739593108","0.7562452739593108","0.7562452739593108","0.983876804782012","0.983876804782012","0.983876804782012"
"348","0.7588124721327256","0.7588124721327256","0.7588124721327256","0.9841799296702214","0.9841799296702214","0.9841799296702214"
"349","0.7589470694420168","0.7589470694420168","0.7589470694420168","0.9833956885446657","0.9833956885446657","0.9833956885446657"
"350","0.7550215905667735","0.7550215905667735","0.7550215905667735","0.9835465953081273","0.9835465953081273","0.9835465953081273"
"351","0.756991092948119","0.756991092948119","0.756991092948119","0.9846540753999957","0.9846540753999957","0.9846540753999957"
"352","0.756238866941223","0.756238866941223","0.756238866941223","0.9849502130186045","0.9849502130186045","0.9849502130186045"
"353","0.7528160549229748","0.7528160549229748","0.7528160549229748","0.9847243075880272","0.9847243075880272","0.9847243075880272"
"354","0.7551480857532191","0.7551480857532191","0.7551480857532191","0.9844714035217532","0.9844714035217532","0.9844714035217532"
"355","0.7536411073093617","0.7536411073093617","0.7536411073093617","0.9842471079592334","0.9842471079592334","0.9842471079592334"
"357","0.750775101718429","0.750775101718429","0.750775101718429","0.9858747555362396","0.9858747555362396","0.9858747555362396"
"358","0.7502687750329","0.7502687750329","0.7502687750329","0.9846567772964073","0.9846567772964073","0.9846567772964073"
"359","0.7544391646264407","0.7544391646264407","0.7544391646264407","0.9838630542120486","0.9838630542120486","0.9838630542120486"
"360","0.7542297576686583","0.7542297576686583","0.7542297576686583","0.9843999423560243","0.9843999423560243","0.9843999423560243"
"361","0.7567963285142236","0.7567963285142236","0.7567963285142236","0.9843990293604048","0.9843990293604048","0.9843990293604048"
"362","0.7528916060237679","0.7528916060237679","0.7528916060237679","0.98557089846834","0.98557089846834","0.98557089846834"
"363","0.7516179853372318","0.7516179853372318","0.7516179853372318","0.9839584101850072","0.9839584101850072","0.9839584101850072"
"364","0.7542638812365767","0.7542638812365767","0.7542638812365767","0.984238078575212","0.984238078575212","0.984238078575212"
"365","0.7542197981703495","0.7542197981703495","0.7542197981703495","0.9848141278117646","0.9848141278117646","0.9848141278117646"
"366","0.7522935803407034","0.7522935803407034","0.7522935803407034","0.984792448445468","0.984792448445468","0.984792448445468"
"367","0.7537305527056005","0.7537305527056005","0.7537305527056005","0.983721643316308","0.983721643316308","0.983721643316308"
"368","0.7522059723481487","0.7522059723481487","0.7522059723481487","0.9842544329658856","0.9842544329658856","0.9842544329658856"
"369","0.7545237968238978","0.7545237968238978","0.7545237968238978","0.9842641759843737","0.9842641759843737","0.9842641759843737"
"370","0.7527522918082019","0.7527522918082019","0.7527522918082019","0.9846925192917169","0.9846925192917169","0.9846925192917169"
"371","0.7547441904000608","0.7547441904000608","0.7547441904000608","0.9845905704917965","0.9845905704917965","0.9845905704917965"
"372","0.7553741595173634","0.7553741595173634","0.7553741595173634","0.9838026923625974","0.9838026923625974","0.9838026923625974"
"373","0.7580313687163345","0.7580313687163345","0.7580313687163345","0.9841552202997124","0.9841552202997124","0.9841552202997124"
"374","0.7518194510163189","0.7518194510163189","0.7518194510163189","0.984386336938099","0.984386336938099","0.984386336938099"
"375","0.7580873571027849","0.7580873571027849","0.7580873571027849","0.9837474251000309","0.9837474251000309","0.9837474251000309"
"376","0.7562908834400897","0.7562908834400897","0.7562908834400897","0.9836081258632993","0.9836081258632993","0.9836081258632993"
"377","0.7603840681981935","0.7603840681981935","0.7603840681981935","0.984431821595258","0.984431821595258","0.984431821595258"
"378","0.7514405164641039","0.7514405164641039","0.7514405164641039","0.9847931078708198","0.9847931078708198","0.9847931078708198"
"379","0.7523088476959674","0.7523088476959674","0.7523088476959674","0.9840182570478666","0.9840182570478666","0.9840182570478666"
"380","0.7551633324234261","0.7551633324234261","0.7551633324234261","0.9843200534561216","0.9843200534561216","0.9843200534561216"
"381","0.7505982822847632","0.7505982822847632","0.7505982822847632","0.9844034688016049","0.9844034688016049","0.9844034688016049"
"382","0.7539118889711106","0.7539118889711106","0.7539118889711106","0.9842932966216082","0.9842932966216082","0.9842932966216082"
"383","0.7518582037573395","0.7518582037573395","0.7518582037573395","0.984117286044999","0.984117286044999","0.984117286044999"
"384","0.7512712756073578","0.7512712756073578","0.7512712756073578","0.9842616349321124","0.9842616349321124","0.9842616349321124"
"385","0.7523076304873543","0.7523076304873543","0.7523076304873543","0.9851199902602767","0.9851199902602767","0.9851199902602767"
"386","0.7548337734589204","0.7548337734589204","0.7548337734589204","0.9846037861033891","0.9846037861033891","0.9846037861033891"
"387","0.7568510986221442","0.7568510986221442","0.7568510986221442","0.983824313596751","0.983824313596751","0.983824313596751"
"388","0.7511351115833181","0.7511351115833181","0.7511351115833181","0.9843815105436775","0.9843815105436775","0.9843815105436775"
"389","0.7531495344190606","0.7531495344190606","0.7531495344190606","0.9845452555947606","0.9845452555947606","0.9845452555947606"
"390","0.7582749887584027","0.7582749887584027","0.7582749887584027","0.9854334751522954","0.9854334751522954","0.9854334751522954"
"391","0.7521539533528099","0.7521539533528099","0.7521539533528099","0.9844615335398118","0.9844615335398118","0.9844615335398118"
"392","0.7525687415283147","0.7525687415283147","0.7525687415283147","0.9836975591338152","0.9836975591338152","0.9836975591338152"
"393","0.7510947314989336","0.7510947314989336","0.7510947314989336","0.984515903142232","0.984515903142232","0.984515903142232"
"394","0.7549543088524764","0.7549543088524764","0.7549543088524764","0.9850676834573343","0.9850676834573343","0.9850676834573343"
"395","0.7546501311661933","0.7546501311661933","0.7546501311661933","0.9839449146118672","0.9839449146118672","0.9839449146118672"
"396","0.7519524170592179","0.7519524170592179","0.7519524170592179","0.9856895497385137","0.9856895497385137","0.9856895497385137"
"397","0.758014728301252","0.758014728301252","0.758014728301252","0.9847997631095916","0.9847997631095916","0.9847997631095916"
"398","0.7504754665419919","0.7504754665419919","0.7504754665419919","0.9845562743106437","0.9845562743106437","0.9845562743106437"
"399","0.7536787377077203","0.7536787377077203","0.7536787377077203","0.984814337515446","0.984814337515446","0.984814337515446"
"400","0.7583268151687281","0.7583268151687281","0.7583268151687281","0.9848982107852943","0.9848982107852943","0.9848982107852943"
"401","0.7543932930160602","0.7543932930160602","0.7543932930160602","0.9834074886564093","0.9834074886564093","0.9834074886564093"
"402","0.7526693761138372","0.7526693761138372","0.7526693761138372","0.9859775649058591","0.9859775649058591","0.9859775649058591"
"403","0.7563672294890218","0.7563672294890218","0.7563672294890218","0.9840770461197077","0.9840770461197077","0.9840770461197077"
"404","0.7547602134731835","0.7547602134731835","0.7547602134731835","0.984441022165958","0.984441022165958","0.984441022165958"
"405","0.7512944225427851","0.7512944225427851","0.7512944225427851","0.9843930724206265","0.9843930724206265","0.9843930724206265"
"406","0.755258898100066","0.755258898100066","0.755258898100066","0.9833913136551093","0.9833913136551093","0.9833913136551093"
"408","0.7544073235475709","0.7544073235475709","0.7544073235475709","0.9840352145149437","0.9840352145149437","0.9840352145149437"
"409","0.7531261153681421","0.7531261153681421","0.7531261153681421","0.9839866524205969","0.9839866524205969","0.9839866524205969"
"410","0.7513026926425589","0.7513026926425589","0.7513026926425589","0.9844625784918293","0.9844625784918293","0.9844625784918293"
"411","0.7536655199562944","0.7536655199562944","0.7536655199562944","0.9843812840779672","0.9843812840779672","0.9843812840779672"
"412","0.7591943521657303","0.7591943521657303","0.7591943521657303","0.9847212665280085","0.9847212665280085","0.9847212665280085"
"413","0.7567035132368876","0.7567035132368876","0.7567035132368876","0.9847389529650256","0.9847389529650256","0.9847389529650256"
"414","0.7555473515766363","0.7555473515766363","0.7555473515766363","0.9842070356542314","0.9842070356542314","0.9842070356542314"
"415","0.7568992759031028","0.7568992759031028","0.7568992759031028","0.9840873298027893","0.9840873298027893","0.9840873298027893"
"416","0.7541522022571692","0.7541522022571692","0.7541522022571692","0.9837089583834193","0.9837089583834193","0.9837089583834193"
"417","0.7554109172202998","0.7554109172202998","0.7554109172202998","0.9840367141815765","0.9840367141815765","0.9840367141815765"
"418","0.7553149164441851","0.7553149164441851","0.7553149164441851","0.9836640290130495","0.9836640290130495","0.9836640290130495"
"419","0.7565079057085998","0.7565079057085998","0.7565079057085998","0.9831743730569104","0.9831743730569104","0.9831743730569104"
"420","0.754588536059378","0.754588536059378","0.754588536059378","0.9849433687612082","0.9849433687612082","0.9849433687612082"
"421","0.7570091445833838","0.7570091445833838","0.7570091445833838","0.9846367395390313","0.9846367395390313","0.9846367395390313"
"422","0.7549058448338308","0.7549058448338308","0.7549058448338308","0.9844423235413547","0.9844423235413547","0.9844423235413547"
"423","0.7530092936555965","0.7530092936555965","0.7530092936555965","0.9837788364290094","0.9837788364290094","0.9837788364290094"
"424","0.7529079111982714","0.7529079111982714","0.7529079111982714","0.9843730845926981","0.9843730845926981","0.9843730845926981"
"425","0.7519253042990683","0.7519253042990683","0.7519253042990683","0.9839467637846356","0.9839467637846356","0.9839467637846356"
"426","0.7529120214617538","0.7529120214617538","0.7529120214617538","0.9845380261673374","0.9845380261673374","0.9845380261673374"
"427","0.7567070040185765","0.7567070040185765","0.7567070040185765","0.9847027316470158","0.9847027316470158","0.9847027316470158"
"428","0.75701366070195","0.75701366070195","0.75701366070195","0.9838795851389847","0.9838795851389847","0.9838795851389847"
"429","0.7536041773498299","0.7536041773498299","0.7536041773498299","0.983899902501269","0.983899902501269","0.983899902501269"
"430","0.752411209840389","0.752411209840389","0.752411209840389","0.985245017520953","0.985245017520953","0.985245017520953"
"431","0.7570519680009673","0.7570519680009673","0.7570519680009673","0.9839135696177267","0.9839135696177267","0.9839135696177267"
"432","0.7547492236450524","0.7547492236450524","0.7547492236450524","0.9845874245799375","0.9845874245799375","0.9845874245799375"
"433","0.757869960363415","0.757869960363415","0.757869960363415","0.9847992206618037","0.9847992206618037","0.9847992206618037"
"434","0.7530828771795017","0.7530828771795017","0.7530828771795017","0.9850538900907014","0.9850538900907014","0.9850538900907014"
"435","0.7546165115290602","0.7546165115290602","0.7546165115290602","0.984172212360764","0.984172212360764","0.984172212360764"
"436","0.7495787026293588","0.7495787026293588","0.7495787026293588","0.984337423911061","0.984337423911061","0.984337423911061"
"437","0.7519410566832553","0.7519410566832553","0.7519410566832553","0.984066645815701","0.984066645815701","0.984066645815701"
"438","0.7531770259297368","0.7531770259297368","0.7531770259297368","0.9849609011302144","0.9849609011302144","0.9849609011302144"
"439","0.7559132499066324","0.7559132499066324","0.7559132499066324","0.9850629833130885","0.9850629833130885","0.9850629833130885"
"440","0.7553960789016493","0.7553960789016493","0.7553960789016493","0.9843737589968845","0.9843737589968845","0.9843737589968845"
"441","0.7588513971303417","0.7588513971303417","0.7588513971303417","0.9845181877711141","0.9845181877711141","0.9845181877711141"
"442","0.7576095333558917","0.7576095333558917","0.7576095333558917","0.9830243407720656","0.9830243407720656","0.9830243407720656"
"443","0.7568520112611248","0.7568520112611248","0.7568520112611248","0.9841325138133438","0.9841325138133438","0.9841325138133438"
"444","0.7553367791228836","0.7553367791228836","0.7553367791228836","0.9852602638345211","0.9852602638345211","0.9852602638345211"
"445","0.7514372721199043","0.7514372721199043","0.7514372721199043","0.9839975345437759","0.9839975345437759","0.9839975345437759"
"446","0.7511481110717289","0.7511481110717289","0.7511481110717289","0.9835911516341934","0.9835911516341934","0.9835911516341934"
"447","0.7520067684730535","0.7520067684730535","0.7520067684730535","0.9843689301059905","0.9843689301059905","0.9843689301059905"
"448","0.7545629390146125","0.7545629390146125","0.7545629390146125","0.9844468175483084","0.9844468175483084","0.9844468175483084"
"449","0.7530160751445438","0.7530160751445438","0.7530160751445438","0.984237995121706","0.984237995121706","0.984237995121706"
"450","0.7521000202764202","0.7521000202764202","0.7521000202764202","0.985004361504898","0.985004361504898","0.985004361504898"
"451","0.7562273920841691","0.7562273920841691","0.7562273920841691","0.9840560982198232","0.9840560982198232","0.9840560982198232"
"452","0.7540863314064155","0.7540863314064155","0.7540863314064155","0.9840194778228689","0.9840194778228689","0.9840194778228689"
"453","0.7550072665214367","0.7550072665214367","0.7550072665214367","0.9845360714294505","0.9845360714294505","0.9845360714294505"
"454","0.7538706543798882","0.7538706543798882","0.7538706543798882","0.9853508362097279","0.9853508362097279","0.9853508362097279"
"455","0.7564431044179487","0.7564431044179487","0.7564431044179487","0.984552186515413","0.984552186515413","0.984552186515413"
"456","0.7574226156913795","0.7574226156913795","0.7574226156913795","0.9847023504000165","0.9847023504000165","0.9847023504000165"
"457","0.754993148613392","0.754993148613392","0.754993148613392","0.9846534152613662","0.9846534152613662","0.9846534152613662"
"459","0.7544974112504936","0.7544974112504936","0.7544974112504936","0.984272414343284","0.984272414343284","0.984272414343284"
"460","0.7571798683447336","0.7571798683447336","0.7571798683447336","0.9841601654548922","0.9841601654548922","0.9841601654548922"
"461","0.7567502375709112","0.7567502375709112","0.7567502375709112","0.983750671584064","0.983750671584064","0.983750671584064"
"462","0.7559729148836459","0.7559729148836459","0.7559729148836459","0.9841527898055142","0.9841527898055142","0.9841527898055142"
"463","0.7569180483056124","0.7569180483056124","0.7569180483056124","0.9830590174869395","0.9830590174869395","0.9830590174869395"
"464","0.7573424539627076","0.7573424539627076","0.7573424539627076","0.9840870519810753","0.9840870519810753","0.9840870519810753"
"465","0.757516518004125","0.757516518004125","0.757516518004125","0.9848723405551209","0.9848723405551209","0.9848723405551209"
"466","0.7533247240128902","0.7533247240128902","0.7533247240128902","0.9826437096885372","0.9826437096885372","0.9826437096885372"
"467","0.7559680813564461","0.7559680813564461","0.7559680813564461","0.9845165582879167","0.9845165582879167","0.9845165582879167"
"468","0.7490434022418275","0.7490434022418275","0.7490434022418275","0.9831442887813304","0.9831442887813304","0.9831442887813304"
"469","0.7534346921954279","0.7534346921954279","0.7534346921954279","0.9841604329340775","0.9841604329340775","0.9841604329340775"
"470","0.7552971515466071","0.7552971515466071","0.7552971515466071","0.9852943595846043","0.9852943595846043","0.9852943595846043"
"471","0.7569552378982736","0.7569552378982736","0.7569552378982736","0.9841259049376305","0.9841259049376305","0.9841259049376305"
"472","0.7550273674039003","0.7550273674039003","0.7550273674039003","0.9845101573326905","0.9845101573326905","0.9845101573326905"
"473","0.7557863567111589","0.7557863567111589","0.7557863567111589","0.9847145763386234","0.9847145763386234","0.9847145763386234"
"474","0.7517822254031276","0.7517822254031276","0.7517822254031276","0.9844550559072192","0.9844550559072192","0.9844550559072192"
"475","0.7564096031849349","0.7564096031849349","0.7564096031849349","0.9850727705548019","0.9850727705548019","0.9850727705548019"
"476","0.7496827456129813","0.7496827456129813","0.7496827456129813","0.984124677386489","0.984124677386489","0.984124677386489"
"477","0.754942931001207","0.754942931001207","0.754942931001207","0.9835963660517532","0.9835963660517532","0.9835963660517532"
"478","0.7535062107800219","0.7535062107800219","0.7535062107800219","0.9837091092416798","0.9837091092416798","0.9837091092416798"
"479","0.7539830352246786","0.7539830352246786","0.7539830352246786","0.9824279713201172","0.9824279713201172","0.9824279713201172"
"480","0.7535666667821463","0.7535666667821463","0.7535666667821463","0.9848214824194466","0.9848214824194466","0.9848214824194466"
"481","0.754243126278345","0.754243126278345","0.754243126278345","0.9846906212594174","0.9846906212594174","0.9846906212594174"
"482","0.7559743574880526","0.7559743574880526","0.7559743574880526","0.9846230185700978","0.9846230185700978","0.9846230185700978"
"483","0.7519958449797604","0.7519958449797604","0.7519958449797604","0.9838676930144016","0.9838676930144016","0.9838676930144016"
"484","0.7514375681302028","0.7514375681302028","0.7514375681302028","0.9847636705382294","0.9847636705382294","0.9847636705382294"
"485","0.7534214944157811","0.7534214944157811","0.7534214944157811","0.9850001724242158","0.9850001724242158","0.9850001724242158"
"486","0.7558436946192595","0.7558436946192595","0.7558436946192595","0.9836637076813878","0.9836637076813878","0.9836637076813878"
"487","0.7555742992129687","0.7555742992129687","0.7555742992129687","0.9840617541563585","0.9840617541563585","0.9840617541563585"
"488","0.758674494599809","0.758674494599809","0.758674494599809","0.9847475982489369","0.9847475982489369","0.9847475982489369"
"489","0.7555763912568376","0.7555763912568376","0.7555763912568376","0.9849527890214793","0.9849527890214793","0.9849527890214793"
"490","0.754918482690383","0.754918482690383","0.754918482690383","0.9847106490309038","0.9847106490309038","0.9847106490309038"
